Time,Epoch,Fp1,FP2,F3,Fz,F4,T7,C3,Cz,C4,T8,P3,Pz,P4,PO7,PO8,Oz,Event Id,Event Date,Event Duration
16.88399994,527,11.8875693,9.945144939,-3.488387594,-3.803659854,-0.958374068,3.359623132,13.50764922,8.084006379,-0.073310191,-6.711153464,1.936738351,0.478304651,-3.693896988,1.968127104,13.54909872,-15.04515553,,,
16.88799994,527,15.30457863,11.54253217,-1.03932675,-3.805882925,0.138998964,0.481987876,12.69987304,9.331846067,0.043871088,-3.964158507,1.763042029,0.583774676,-2.878240408,1.061566866,12.53950361,-11.00768979,,,
16.89199994,527,16.64571871,12.1123244,2.352783985,-3.010576725,1.637052566,-2.177487811,12.89760857,11.07109132,0.358981776,-1.48833699,1.977427934,1.170163686,-1.136102454,0.48883404,11.59648249,-7.743907427,,,
16.89599994,528,16.15564749,11.60448438,5.349333726,-1.919298726,3.126883464,-3.350169649,14.02235568,12.61754579,0.834846777,0.164895044,2.215667834,1.624068639,1.101092486,-0.036767957,10.91646706,-5.066284577,,,
16.89999994,528,15.00752398,10.54442488,7.144283427,-0.883562736,4.473285722,-2.526482136,15.47845643,13.20888609,1.504893459,0.987274306,2.146736627,1.500165001,3.168147613,-1.000436154,10.51224705,-2.650050839,,,
16.90399994,528,14.52888697,10.01239687,7.699694114,0.207872461,5.972965114,-0.202662321,16.43495226,12.39836492,2.457344863,1.563457053,1.758481956,0.890347426,4.621009192,-2.623750778,10.08650498,-0.070804911,,,
16.90799994,528,15.52415574,10.95942405,7.446648677,1.581568683,8.028477815,2.516579036,16.41439916,10.50046769,3.804548886,2.674966854,1.184361148,0.284755007,5.382997659,-4.821377126,9.247147367,2.978506852,,,
16.91199994,528,17.90870184,13.36827799,6.881356749,2.990355182,10.63002956,4.695717815,15.68156837,8.606501188,5.72697777,4.804227488,0.295303286,0.096596118,5.601526865,-7.518647509,7.927673251,6.454782188,,,
16.91599994,528,20.74520894,16.09611434,6.410316994,3.722824281,13.24182335,6.095697792,15.01206739,7.91277975,8.4622982,7.919321726,-1.274486919,0.413469998,5.556432055,-10.75315785,6.5110717,10.0104382,,,
16.91999994,528,22.84714344,17.58593783,6.376277526,3.289702816,15.22321349,7.113519684,15.06704149,8.865800436,12.12134959,11.58642037,-3.617547151,1.170213895,5.680182532,-14.36667563,5.5069095,13.2657971,,,
16.92399994,528,23.65437085,16.86222245,7.013674386,1.954697835,16.25930546,8.319210823,15.93123202,10.8875547,16.43802765,15.1897561,-6.291704744,2.362665315,6.420765898,-17.79879399,5.141681807,15.97606257,,,
16.92799994,529,23.5914112,14.13243581,8.332366578,0.577941101,16.44496771,9.987882893,17.12615795,12.82711845,20.66880321,18.15012202,-8.639165756,4.015216805,7.926916398,-20.34899195,5.189296433,18.00362565,,,
16.93199994,529,23.50392093,10.64162163,10.07122366,0.07137525,16.18951396,11.90903284,18.0191772,13.65875378,23.73465129,20.13328772,-10.1908396,6.040872861,9.873341173,-21.60272862,5.100576482,19.27998066,,,
16.93599994,529,23.71133706,7.843748085,11.7219037,0.873367605,16.04162451,13.54007671,18.28690865,12.92988047,24.55385694,21.05175023,-10.77458051,8.164566519,11.55868787,-21.6171596,4.362540281,19.79556586,,,
16.93999994,529,23.62928365,6.479158067,12.65114193,2.654644388,16.3693068,14.38960786,18.0717922,10.80017582,22.50679709,20.76145145,-10.46538719,9.964862087,12.1519775,-20.79536027,2.851094414,19.57336978,,,
16.94399994,529,22.34339102,6.309211385,12.42204445,4.51285999,17.12908111,14.37026151,17.74780571,7.817903485,17.90037873,18.85727528,-9.50316063,11.09663628,11.03597614,-19.55543704,0.863201514,18.73465297,,,
16.94799994,529,19.52498528,6.616453013,11.08558991,5.585376908,17.97833169,13.79208388,17.5097918,4.651932868,12.04911668,14.94612422,-8.195632745,11.5373371,8.150665118,-18.09273677,-1.169192277,17.57883852,,,
16.95199994,529,15.74737048,6.842609029,9.051535274,5.465667302,18.49486199,12.92860365,17.08878694,1.857327779,6.675981263,9.126929916,-6.941738866,11.49262149,4.041918688,-16.59398074,-2.944377006,16.34583656,,,
16.95599994,529,11.98946346,6.803049083,6.711108528,4.106368419,18.23229005,11.63975739,15.86846219,-0.30909983,3.029461899,2.220114696,-6.335362081,11.019057,-0.449537173,-15.67006718,-4.310880141,14.82680156,,,
16.95999994,530,8.931173821,6.492638219,4.334969661,1.618183711,16.78699318,9.587844966,13.42453852,-1.90730717,1.497275001,-4.312244546,-7.009155171,9.907034984,-4.505996095,-16.25363921,-5.146005253,12.53891433,,,
16.96399994,530,6.590349932,5.806899783,2.196623289,-1.742002512,13.99830496,6.792857622,9.986763638,-3.127623442,1.829139984,-8.736362622,-9.195139618,7.983003303,-7.465900321,-18.8699071,-5.313981742,9.483446196,,,
16.96799994,530,4.379299755,4.446526653,0.469041999,-5.635690498,10.02392599,3.753378285,6.245331952,-4.132647759,3.346341988,-9.817600569,-12.52368096,5.336318309,-8.994231477,-23.16585963,-4.80429118,6.432983965,,,
16.97199994,530,1.509718449,2.128291291,-1.003003246,-9.819616653,5.209692892,0.989405347,2.697752053,-5.111555845,4.901419798,-7.661035318,-16.34938682,2.182560199,-9.326122684,-28.23006116,-3.933953839,4.16692149,,,
16.97599994,530,-2.355161735,-0.998926352,-2.527311559,-14.10547874,0.038018972,-1.286708869,-0.612801524,-6.288619791,5.140437251,-3.785974395,-20.19071175,-1.288413564,-9.196125504,-33.14859831,-3.325393195,2.566333281,,,
16.97999994,530,-6.532678389,-4.107012866,-4.006935378,-18.09607977,-4.76946965,-2.876884173,-3.598092271,-7.56649962,3.376561857,-0.132949631,-23.78857954,-4.768515766,-9.296636638,-37.18326034,-3.502258779,0.723858224,,,
16.98399994,530,-9.350605485,-5.949052427,-4.676439372,-21.09731134,-8.28141819,-3.173917304,-5.570044014,-8.171768329,0.348633513,2.176561597,-26.81942838,-7.614042397,-9.702776831,-39.71026393,-4.428915023,-2.04306895,,,
16.98799994,530,-9.034081339,-5.489007294,-3.585289793,-22.32997792,-9.674800376,-1.446265586,-5.538521067,-7.044374024,-2.105646837,3.300661225,-28.64710041,-8.933471953,-9.779178631,-40.23869019,-5.549026717,-5.326593445,,,
16.99199994,531,-4.958927152,-2.390432096,-0.464482542,-21.2140154,-8.649739547,2.246675198,-3.191853534,-3.829832879,-2.356976354,4.242393092,-28.4358287,-8.035231563,-8.647023573,-38.50827287,-6.334738738,-7.666181312,,,
16.99599994,531,1.777836314,2.891335413,3.85447749,-17.63718506,-5.661428006,6.580905935,0.571752914,0.627756644,-0.126662519,6.119301385,-25.66864787,-4.94292458,-5.890683615,-34.63619923,-6.711793318,-7.45786496,,,
16.99999994,531,8.980124109,9.206172399,7.896199045,-12.20532561,-1.81619243,9.632366406,4.190455035,4.833116904,3.419240129,9.573593297,-20.70952825,-0.571028144,-2.012868511,-29.30190896,-6.945088944,-4.115327745,,,
17.00399994,531,14.54054341,14.86434524,10.46285799,-6.193447589,1.579416253,10.12952633,6.456435916,7.545523287,6.494237065,14.45079241,-14.82269969,3.666363658,1.766423304,-23.69339056,-7.260269697,1.396196197,,,
17.00799994,531,17.29607845,18.08808639,11.2644918,-0.936567511,3.662975639,8.262089329,7.096084094,8.268269411,7.771934877,19.88988462,-9.454142403,6.627261218,4.309037504,-18.95095721,-7.629111917,7.19516071,,,
17.01199994,531,17.24058251,17.81739819,10.89770985,2.999166341,4.49597597,5.545492256,6.673742548,7.275191811,7.117973938,24.80389556,-5.339873217,8.04658409,5.315408303,-15.43006972,-7.816367399,11.80746242,,,
17.01599994,531,15.13123953,14.31944585,10.29585755,6.098788091,4.956931618,3.849515783,6.050112719,5.360495513,5.523956378,28.33092362,-2.285374351,8.452812844,5.331084154,-12.53573282,-7.590766378,14.90596494,,,
17.01999994,531,11.73670023,8.992652558,9.97796186,9.272580882,5.962964944,4.137315759,5.693876138,3.339633734,4.193605344,29.91663639,0.167672851,8.401474964,4.975942723,-9.434934446,-6.953655134,16.76682827,,,
17.02399994,532,7.402339797,3.487144989,9.586239209,12.85042621,7.578646022,5.809785404,5.293497244,1.498916514,3.488737447,29.23481236,1.926509751,7.73071197,4.189592264,-6.002703003,-6.198406211,17.24875343,,,
17.02799994,532,2.368609779,-1.084373918,8.187245461,16.1889913,8.856861269,7.237995771,4.058247429,-0.556166329,2.719459499,26.30399846,2.324771116,5.667679343,2.326209088,-3.025732282,-5.755337535,15.67612375,,,
17.03199994,532,-2.70049218,-4.260052818,5.249282587,18.3514217,8.663002715,7.055900211,1.533707409,-3.403896617,0.981794436,21.73479737,0.955849205,1.798747114,-0.967387958,-1.43047321,-5.975054753,11.83875874,,,
17.03599994,532,-6.741111507,-5.878975924,1.480147726,19.18038885,6.741153255,5.170027994,-1.726513256,-6.969908835,-1.772073375,16.71011726,-1.557347925,-3.073138702,-5.032395381,-1.303254857,-6.953037654,6.876467644,,,
17.03999994,532,-8.835550122,-5.922202225,-1.354882688,19.56271943,3.988604806,2.776636752,-4.231414455,-10.12941478,-4.432237543,12.47931639,-3.734422179,-7.173730572,-8.42728705,-1.670976854,-8.418586083,2.862771847,,,
17.04399994,532,-8.746107098,-4.696089001,-1.656362875,20.54257337,1.703483876,1.426432345,-4.459749059,-11.3153552,-5.472495725,9.682135319,-4.25188208,-9.000802223,-9.89736723,-1.255922009,-9.81415448,1.326310567,,,
17.04799994,532,-7.03478179,-2.813889891,0.775321647,22.24651162,0.557636717,1.84196528,-1.975591504,-9.710374908,-4.071019729,8.148696163,-2.887944598,-8.417173106,-9.166303754,0.507871706,-10.61660006,2.127287249,,,
17.05199994,532,-4.633092135,-0.726929376,4.582789844,23.71371572,0.146430924,3.418956261,2.193897287,-5.940838482,-0.666039058,7.383151564,-0.625799979,-6.636478022,-6.941604298,3.088981581,-10.63494099,3.753214137,,,
17.05599994,533,-2.120382025,1.599625713,7.781248374,23.64615526,-0.674120811,4.781508792,6.242868764,-1.723835302,3.399779521,7.143552326,1.055630471,-5.282045505,-4.342051924,5.331928607,-9.999682523,4.643508949,,,
17.05999994,533,0.645725649,4.391228548,8.908665886,21.29667601,-2.969538978,4.830781639,8.71699743,1.161273161,6.736751256,7.500889966,1.082945533,-5.387733932,-2.289447387,6.288651293,-8.929959226,4.270686324,,,
17.06399994,533,4.157967753,7.595586937,7.690060985,16.90733733,-6.931705856,3.417888644,9.229600679,1.865246103,8.612910531,8.507715594,-0.699068264,-6.927509235,-1.163367809,5.759576681,-7.581425712,3.206244954,,,
17.06799994,533,8.563927866,10.83806106,5.026880016,11.60132865,-11.65736817,1.31447992,8.415711685,0.861320602,9.113828045,9.995983619,-3.584869473,-8.959723574,-0.774405557,4.268608735,-6.086680479,2.42335109,,,
17.07199994,533,13.36966738,13.67100678,2.393115659,6.856554724,-15.71120103,-0.248858009,7.377589037,-0.455600567,8.833361852,11.67154497,-6.453568058,-10.23212601,-0.60527663,2.668656102,-4.647375725,2.569714115,,,
17.07599994,533,17.67350999,15.69320281,0.955989191,3.79706292,-18.03153346,-0.175751514,7.064360737,-0.673080675,8.443999183,13.27365713,-8.297252089,-9.922378932,-0.161434478,1.721801641,-3.555921741,3.682973739,,,
17.07999994,533,20.55661186,16.52290112,0.982919127,2.655680264,-18.46483023,1.929355197,7.885395912,0.835033014,8.400246391,14.61366416,-8.621879131,-8.081201686,0.754624726,1.794873074,-3.139076027,5.309492844,,,
17.08399994,533,21.46911284,15.87702276,1.978594619,2.753448172,-17.57996065,5.550376383,9.72553638,3.743984951,8.874138849,15.57602184,-7.582111044,-5.492697042,1.989724777,2.7240118,-3.592111487,6.821406177,,,
17.08799994,534,20.56226972,13.81852872,3.384895969,3.056681114,-16.0127938,9.683383289,12.31356474,7.288367475,9.910260044,16.18515065,-5.741835983,-3.051561432,3.262299326,4.00473189,-4.759768969,7.812969687,,,
17.09199994,534,18.58772243,10.94757876,5.077681256,2.879362946,-13.98014563,13.49224267,15.48096732,10.83960866,11.54502087,16.59342272,-3.618267947,-1.163625823,4.458443232,5.246505849,-6.162096912,8.319803702,,,
17.09599994,534,16.23492429,8.274457216,7.134944839,2.129374453,-11.40015722,16.49382521,18.91195463,13.9692628,13.63648074,16.86688217,-1.459319208,0.309110781,5.660060248,6.4327117,-7.387647774,8.586385919,,,
17.09999994,534,13.59165862,6.76482988,9.324567677,1.043391237,-8.340928751,18.29532629,21.76798096,16.18756098,15.6459958,16.80613853,0.559490596,1.599340657,6.901557894,7.704487585,-8.442011333,8.644308113,,,
17.10399994,534,10.36861086,6.799816912,11.1033741,-0.082026882,-5.184291144,18.46171946,22.90270403,16.93003507,16.82014744,16.06069835,2.072965755,2.637535861,8.001620196,8.973145537,-9.650482652,8.266224048,,,
17.10799994,534,6.587608277,7.843817998,12.08840171,-0.966595881,-2.422786195,16.69449213,21.65009138,15.91885544,16.71159406,14.40845499,2.514599751,3.070759459,8.638651509,9.762335652,-11.26991461,7.315160931,,,
17.11199994,534,2.936195487,8.588073254,12.28522637,-1.61263115,-0.525058161,13.08533425,18.43880729,13.54129523,15.5438199,11.94680291,1.212730118,2.513367534,8.50505567,9.28589773,-13.1728418,5.949405706,,,
17.11599994,534,0.353353535,7.636351442,11.8229489,-2.767508101,0.005563139,8.276734458,14.63706,10.80352772,14.08617531,9.1090042,-2.512643875,0.712733232,7.395630659,6.657734984,-14.80349417,4.337268851,,,
17.11999994,535,-0.790171113,4.31842674,10.68855864,-5.75158923,-1.228807068,3.388584418,11.72356146,8.70880345,13.11786482,6.497109489,-8.945061913,-2.354204674,5.30851709,1.378965394,-15.51776711,2.210516604,,,
17.12399994,535,-0.966276196,-0.944348843,8.856918895,-11.25557997,-4.047713204,-0.383631074,10.45741664,7.555382594,12.90723926,4.603010979,-17.22514769,-6.273698475,2.632971322,-5.920750547,-15.139574,-0.994885171,,,
17.12799994,535,-0.842985204,-6.832666979,6.548261769,-18.25891137,-7.458490203,-2.245451866,10.68892245,6.917327322,13.15795274,3.599073427,-25.11372244,-10.04804835,0.195260972,-13.19224618,-14.16772634,-5.251612552,,,
17.13199994,535,-0.613935659,-11.65022645,4.179910128,-24.46537071,-10.15794579,-1.994509676,11.78047916,6.295186066,13.39083983,3.309858083,-30.02175794,-12.41473442,-1.127064927,-17.82943767,-13.37239656,-9.330065962,,,
17.13599994,535,-0.151626906,-14.01934392,2.116860959,-27.87098595,-11.3264356,0.042815988,13.06180029,5.607354737,13.28440723,3.348903289,-30.60859793,-12.52662363,-0.986269864,-18.19959304,-13.28269414,-11.43129081,,,
17.13999994,535,0.505650491,-13.49222364,0.606155381,-27.8537853,-10.9078949,3.089015805,13.96516459,5.042630913,12.71479091,3.339674677,-27.46548213,-10.37251769,0.245869831,-14.53576032,-14.06512532,-10.50269964,,,
17.14399994,535,1.134418484,-10.62339768,-0.150649788,-25.13787543,-9.344601916,6.029921507,14.0100136,4.638994785,11.67945134,3.060640957,-22.51144078,-6.704859853,1.773793362,-8.644487279,-15.62468495,-6.942468864,,,
17.14799994,535,1.577072354,-6.442615925,-0.107757561,-21.23511861,-7.304042005,7.740658593,12.88062706,4.106215514,10.2622218,2.426256385,-17.98228153,-2.788474613,2.733014002,-2.975611065,-17.6235231,-2.326650232,,,
17.15199994,536,1.72332318,-1.921664651,0.410163416,-17.82596056,-5.521991518,7.53637282,10.56207685,3.022031514,8.579635023,1.442732508,-15.67422391,-0.073215008,2.433953325,0.340377796,-19.53414436,1.387150335,,,
17.15599994,536,1.342755708,2.036181587,0.794661882,-16.08666212,-4.523648814,5.458802972,7.425593169,1.244483237,6.752320503,0.268218278,-16.42194221,0.388106211,0.672805139,0.239183737,-20.88896644,2.839645738,,,
17.15999994,536,0.180218626,4.398683053,0.643635527,-16.18842344,-4.311564661,2.286778478,4.273988485,-0.768781261,5.048742759,-0.707879929,-19.822355,-1.406661979,-1.964082478,-2.968063864,-21.53575523,2.091339372,,,
17.16399994,536,-1.677960382,4.365031981,0.222089657,-17.36166851,-4.384213563,-0.694807284,2.244839068,-2.101597234,4.036620681,-0.915228799,-24.42891221,-4.250786802,-4.209237645,-7.87765893,-21.65441385,0.610145248,,,
17.16799994,536,-3.526674109,2.200345161,0.32199428,-18.54990495,-4.1683748,-2.231954806,2.330704083,-2.026978787,4.364626145,0.142625185,-28.45830282,-6.377618161,-4.813343285,-12.74981523,-21.56294631,0.126708829,,,
17.17199994,536,-4.230959161,-0.578927973,1.524975824,-19.18386519,-3.48102961,-1.831063095,4.687144703,-0.609143217,6.253700525,2.526559282,-30.70313963,-6.545844638,-3.381631033,-16.3941669,-21.49767233,1.225101139,,,
17.17599994,536,-2.924875915,-2.176411353,3.636039078,-19.43423762,-2.533437403,-0.102741492,8.418222947,1.379820614,9.263688728,5.708788108,-31.10372898,-4.732580867,-0.597552716,-18.70056205,-21.51835006,3.015808942,,,
17.17999994,536,0.285269017,-1.637034452,5.873502769,-19.76705072,-1.501050869,1.705161862,12.16067071,3.128085187,12.55987005,8.778537844,-30.58512625,-1.946377159,2.360655702,-20.49213615,-21.56246938,4.126055041,,,
17.18399994,537,4.259081463,0.894720985,7.424939985,-20.38290281,-0.244053309,2.575043111,14.87633653,4.296261612,15.28341442,10.7324301,-30.36160548,0.485126908,4.57960096,-22.89542387,-21.53341952,3.859649628,,,
17.18799994,537,7.476211045,4.515150384,7.762495235,-21.08900552,1.528236785,2.225818739,16.11126227,4.948094127,16.73085339,10.68215138,-31.24720442,1.541706845,5.727951551,-26.64662272,-21.36260063,2.504511859,,,
17.19199994,537,8.907036836,7.923279823,6.801468361,-21.40083537,4.065103322,1.028695639,15.73240187,5.206312836,16.52227834,8.20414962,-33.2359257,0.91090114,5.997580954,-31.53732113,-21.13398517,0.936981145,,,
17.19599994,537,8.580565811,9.881121355,5.086772121,-20.59497236,7.622289024,-0.365547844,13.7020124,5.101529234,14.85698056,3.788369149,-35.43603874,-0.818539614,5.945289187,-36.26288496,-21.19778665,0.142331197,,,
17.19999994,537,7.510476199,9.790392027,3.631966283,-18.02887501,12.3473661,-1.388656001,10.17643428,4.671812856,12.53445938,-1.168756271,-36.56704891,-2.431757312,6.195327453,-39.09958756,-21.98425769,0.80808394,,,
17.20399994,537,6.858174542,7.894418475,3.228859067,-13.83243074,17.81400852,-1.790553842,5.670140555,4.069199931,10.51080969,-5.08238324,-35.91174004,-2.870148873,7.000215176,-39.20795816,-23.56307917,2.863886696,,,
17.20799994,537,6.854138582,4.968269049,3.875673364,-9.213921833,22.82894699,-1.689437748,0.975784262,3.525500771,9.313052168,-7.08306966,-33.96912001,-1.92539956,8.01078101,-37.46048475,-25.44946658,5.169789377,,,
17.21199994,537,6.578108147,1.993844075,4.929252033,-5.806764808,26.02282835,-1.428689973,-3.100083805,3.221712662,8.820493581,-7.389253694,-32.18188755,-0.293658636,8.504759346,-35.96465786,-26.88793098,5.835353357,,,
17.21599994,538,4.992776154,0.020448042,5.662921818,-4.677698531,26.73400349,-1.370535765,-5.982824392,3.121123315,8.48919167,-6.968744404,-32.04873229,0.869606863,7.825812025,-36.72924596,-27.2632585,3.271037109,,,
17.21999994,538,2.126097307,-0.142055787,5.597613436,-5.941346546,25.33126278,-1.756973926,-7.498212772,2.854689308,7.709271578,-6.850513418,-34.36877643,0.512330554,5.67812515,-40.54142648,-26.31424971,-2.640673044,,,
17.22399994,538,-0.897032263,1.55003901,4.579401976,-8.979194686,22.8272178,-2.577563672,-7.895192323,1.909204729,6.101726674,-7.525604397,-38.88408926,-1.736399292,2.278692123,-46.58727936,-24.18628431,-10.11005454,,,
17.22799994,538,-2.868998776,4.115068302,2.879313927,-12.70987436,20.25760338,-3.432084923,-7.627434,0.170502622,3.726971167,-8.744393994,-44.2580199,-5.175832373,-1.542130049,-52.80296408,-21.37654316,-16.1679886,,,
