bq,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.27826,5.428,1.2922,2.3379,0.60826,0.19951,0.45062,6.1481,2.5317,1.7419,1.569,1.4044,4.4362,0.93135,0.61992,14.804,1.0885,0.68421,0.81337,1.2378,0.75213,1.0795,1.3682,1.1034,1.3319,1.012,0.91383,1.305,1.0898,1.0446,1.0108,1.2441,1.2135,1.1032,1.3381,1.7328,0.77081,1.1926,0.49846,1.3951,0.7058,0.87423,0.68044,1.1399,1.8043,1.6251,1.1461,1.1916,0.80755,0.90127,1.9799,0.8875,0.36118,0.35718,18.046,1.1609,7.5612,3.6357,2.628,15.117,4.5308,0.50948,0.063128,9.0432
0,0.14221,3.8735,1.5849,0.74477,0.47066,0.48635,0.46533,4.9125,1.2277,0.49348,1.656,3.4359,2.7445,0.60913,0.52249,16.432,2.5104,0.94011,1.0343,1.2671,0.89773,1.0293,1.3142,1.143,1.0513,1.1633,1.1124,1.2514,0.92866,0.92331,0.87619,1.4375,1.4288,0.99357,1.518,1.8669,0.85592,1.4384,0.55001,1.2997,0.84375,0.79837,0.64683,0.98922,1.3965,1.1863,1.0046,1.0802,0.84114,0.67939,1.5889,0.53196,0.37829,0.33294,12.136,1.9894,6.9738,5.9516,3.4065,14.063,4.1873,0.64313,0.12561,9.5596
0,0.15551,2.1381,1.9763,0.34807,0.33274,0.62449,0.33947,1.5938,1.822,0.5309,3.9491,5.4439,1.9447,0.61166,0.43454,11.046,3.6519,1.0617,1.1345,1.2453,1.0086,0.98175,1.2999,1.0268,1.2002,1.2551,1.1069,1.3047,1.1394,1.0852,1.0377,1.1926,1.2875,1,1.3846,1.3626,0.84982,1.1754,0.4885,1.2908,0.78127,0.7211,0.73343,0.90201,1.2923,1.6359,0.93182,1.0242,0.80124,0.68288,1.1048,0.97391,0.42662,0.61754,6.048,1.9479,4.8379,6.3255,3.2344,9.1636,2.1577,0.54977,0.25334,6.198
0,0.21092,1.4246,2.4999,0.18317,0.54526,0.41382,0.3106,1.2054,0.51172,0.94606,3.4911,2.8749,0.39373,0.59483,0.92733,8.5045,2.7789,0.90954,0.73936,1.5128,1.0091,0.91339,1.5971,0.92665,0.98066,1.1677,1.2154,1.1819,1.1207,1.1069,0.86288,1.1496,1.3312,1.2648,1.2107,1.1701,0.99719,1.3776,0.43578,1.1609,0.94707,0.88091,0.90259,0.88604,1.2535,1.4047,1.0769,0.89607,0.68906,0.71675,0.84916,0.68787,0.54414,0.34197,5.9527,0.54382,2.7549,5.6905,2.4846,3.3358,0.55655,0.26767,0.68075,4.3683
0,0.11293,1.2653,2.3703,0.10756,0.51026,0.59804,0.41432,2.2483,0.24196,1.4989,3.1208,2.1159,0.39586,1.2348,1.3059,6.63,1.386,1.0976,0.7174,1.1334,0.77091,1.0987,1.2289,0.84422,0.94251,1.0177,0.98565,1.2304,1.0803,1.1311,0.83026,1.2719,1.2394,1.0462,1.3643,1.3603,0.88872,1.2587,0.39363,1.1323,0.72664,0.80107,0.82481,0.87962,1.1791,1.4331,0.97643,0.78471,0.74392,0.72455,0.83622,0.53168,0.49571,1.997,4.9101,0.43814,0.38689,6.5394,2.4757,2.2259,0.17601,0.25507,0.86154,4.1438
0,0.085564,1.0265,1.8326,0.15285,0.37044,1.1493,0.6099,3.4918,0.23561,0.50719,2.7044,1.9696,1.8964,1.7361,1.5098,4.0382,0.69943,0.86898,1.2949,1.234,0.94399,1.0163,1.3157,1.0361,0.91585,1.4284,1.1667,1.3794,0.97531,0.88354,0.7973,1.1957,1.2679,0.96059,1.4173,1.2704,0.93325,1.4141,0.40479,1.0296,0.71853,0.9268,0.77199,0.99061,1.2025,1.309,0.97779,0.97743,0.74496,0.63808,0.69193,0.56508,0.96491,2.6602,3.0838,0.64276,0.23558,9.1284,2.4457,3.5238,0.62308,0.28382,0.58474,5.4096
0,0.49224,0.2884,1.0044,0.21261,0.40022,1.2396,1.552,3.3688,0.40744,0.48516,4.28,0.6735,3.1275,1.3686,0.44074,5.2493,0.44385,0.70935,1.3788,1.3071,0.85353,1.2162,1.6736,1.1437,0.90573,1.5399,1.1047,1.4349,0.97695,0.8816,0.85763,1.4309,1.1343,0.95558,1.3052,1.8342,0.7582,1.2779,0.44959,1.0686,0.78354,0.96651,0.83447,0.98499,1.4938,1.4637,1.0654,1.1379,1.1309,0.74109,1.0772,0.78561,1.8496,6.547,5.2574,2.2544,0.45505,5.8954,1.0239,3.8194,1.9775,0.22078,0.10505,4.6137
0,1.1423,0.13079,1.0112,0.11987,1.8417,0.80532,3.2026,2.8091,0.61964,0.48708,2.3756,0.45377,2.1042,2.0751,1.1189,3.3377,0.4082,0.7283,1.032,1.2614,0.75439,0.9573,1.3852,1.2466,0.84979,1.2684,1.0508,1.1162,0.93625,0.91424,0.8842,1.4373,1.3559,1.1425,1.5406,1.6832,0.85712,1.2286,0.47189,1.1252,0.81887,1.0086,0.81103,0.85062,1.4013,1.3853,1.0564,1.1253,0.91657,0.74417,1.2188,0.71964,2.644,9.3587,4.9757,1.9577,0.84554,4.6783,0.72966,3.5608,2.3524,0.22898,0.13773,2.8992
2,1.6345,2.7875,0.6573,0.37845,0.5973,0.23637,0.49127,1.3161,0.43285,1.4091,2.9732,2.4613,0.92986,2.4439,0.81587,1.6746,0.56772,0.97492,0.90106,1.3161,0.89536,1.0914,1.5444,0.77858,0.91187,1.1953,0.95871,1.3567,0.91709,0.99546,0.82026,1.0901,1.3299,1.1917,1.4684,1.5452,0.95116,1.3353,0.51073,1.2235,0.76891,0.82795,0.73638,0.88004,1.1034,1.3275,1.1845,1.0954,0.75895,0.85823,0.64908,0.58742,0.38187,0.84374,2.9957,0.70515,0.21482,1.8586,0.17335,3.2576,1.759,5.2638,1.6623,0.50904
2,1.867,3.6402,0.2352,0.72966,0.39216,0.29136,0.40225,1.6802,0.28435,2.0675,1.7392,3.5999,0.64805,1.851,0.51001,3.3062,0.76359,1.2527,1.0716,1.1359,0.92931,1.0349,1.5028,0.84738,0.95062,1.1284,1.1187,1.1456,1.0138,0.91543,0.91582,1.1763,1.0799,1.1181,1.2137,1.1905,0.84274,1.3274,0.42269,1.2187,0.80381,0.83696,0.71495,0.81244,1.225,1.4074,1.1378,0.91999,0.62863,0.72681,0.76971,0.52416,0.40206,1.0662,2.1862,0.5301,0.28523,2.1738,0.1932,5.2657,1.4041,5.1974,1.4175,0.26199
2,1.468,3.4239,0.46263,0.5367,0.33561,0.49474,0.84957,2.8344,0.53554,1.8799,2.9098,2.6493,0.52246,2.781,0.42859,3.4463,0.32087,0.9207,0.70174,1.4959,1.0353,0.97372,1.4414,0.81687,0.77548,1.0431,1.0371,1.1152,0.98986,1.097,0.8787,1.0675,1.1648,0.97283,1.6382,1.4081,0.8975,1.2869,0.55848,1.185,0.84718,0.80856,0.70938,0.95691,1.1319,1.3132,1.0747,0.94629,0.84433,0.7085,0.6407,0.55489,0.56287,0.64639,1.1569,0.46879,0.30042,1.794,0.2383,5.9747,1.5659,6.5267,0.93065,0.10723
2,2.0826,2.2752,0.19354,0.70404,0.39143,1.0707,1.0077,3.2271,0.73789,1.1598,2.4129,1.503,0.79679,1.5327,0.87575,1.5172,0.31161,0.81113,0.7388,1.5238,0.89535,1.0289,1.3884,0.86153,0.72421,1.0317,1.1327,1.2427,0.78641,0.90174,0.86224,1.2005,1.3205,0.88134,1.5986,1.228,0.78991,1.3286,0.49189,1.0726,0.93203,0.8242,0.75448,0.88241,1.2257,1.536,1.0259,0.91259,0.73702,0.65623,0.61309,0.91473,1.2198,0.96953,0.45492,2.0113,0.50247,0.43913,0.35219,4.1422,0.82367,7.0114,0.21114,0.056178
2,1.9278,1.9605,0.16149,0.60927,0.24564,0.37584,0.61084,3.7612,0.59903,0.64088,1.3405,0.3234,1.2134,0.70372,2.1985,1.1202,0.59752,1.2821,0.69635,1.3528,1.0132,1.0284,1.2765,0.96601,0.85167,1.1532,0.9691,1.4363,0.89487,0.93627,0.89949,1.2055,1.1872,0.90482,1.2665,1.1868,0.71096,1.2466,0.56422,1.1018,0.81016,0.76922,0.65443,0.74302,1.0092,1.6192,0.81437,0.91958,0.76133,0.64943,0.66887,0.58643,0.98743,0.75649,0.49282,2.4852,0.82587,0.45377,0.23351,1.8874,0.41005,5.2089,0.132,0.099583
2,1.1047,0.88048,0.20932,0.5498,0.40983,0.17644,0.49317,3.5343,0.71091,0.62795,1.3429,0.43685,0.96158,0.52995,1.3913,1.1189,1.4446,1.2715,1.0867,1.1562,1.0208,0.95856,1.3628,0.85707,1.0028,1.1539,1.0778,1.1967,1.1261,0.89712,0.81205,1.0641,1.1169,0.96533,1.3742,1.341,0.95041,1.1665,0.5859,1.3888,0.67936,0.75512,0.84369,0.86095,1.0806,1.5736,1.08,1.0157,0.80748,0.70585,0.5419,0.62715,0.92091,1.8356,0.37266,1.312,0.25405,0.28463,0.15147,1.2589,0.43432,2.6567,0.082317,0.16342
2,1.0657,0.30191,0.36866,1.1573,0.3117,0.24098,0.36042,2.544,0.66809,0.29936,0.62086,0.62889,0.55132,0.45688,2.6563,0.61854,0.9441,2.4669,1.9749,1.4944,1.1808,1.0773,1.4487,1.1007,0.9216,1.0009,1.0862,1.2985,1.192,1.1898,0.8086,1.1367,1.2417,1.319,1.4908,1.5145,0.93157,1.2676,0.71934,1.1163,0.80227,0.95056,0.74319,1.0506,1.0294,1.4623,1.0257,0.86816,0.86939,0.71612,0.68668,0.49201,2.3867,0.94471,0.77369,1.5713,0.33629,0.59677,0.1869,0.85344,0.45648,2.1375,0.14131,0.39036
2,1.0854,0.34275,0.28572,0.88508,0.45985,0.31339,0.35748,1.8773,0.55645,0.4369,0.63277,1.0783,0.76708,0.43064,1.6994,0.60049,1.1907,1.5753,1.1625,1.3089,0.92494,1.1565,1.3778,0.96768,0.85164,1.0398,1.1716,1.1408,1.0048,0.98281,0.89686,1.0554,1.3113,1.0609,1.4586,1.5052,0.99093,1.3845,0.64182,1.1507,0.75572,0.81249,0.80459,0.89339,1.1457,1.4003,0.90148,0.82443,0.7445,0.80163,0.78764,0.52952,1.5179,0.67418,1.2965,1.143,0.54277,0.66614,0.17913,0.28039,0.19835,1.5525,0.1377,0.16734
2,1.2975,0.48449,0.1092,0.66659,0.27835,0.68204,0.34407,0.33766,0.82218,0.36689,0.74597,0.62571,0.63943,0.43723,0.47156,0.67062,1.4641,0.62445,0.83348,1.3312,0.8802,1.0422,1.371,0.986,0.83851,1.1095,0.98864,1.1786,0.83667,0.75151,0.86665,1.1259,1.1192,0.99383,1.4364,1.296,0.9827,1.7045,0.59239,1.2286,0.69945,0.8378,0.8225,0.84843,1.0714,1.5202,1.0835,0.89292,0.81434,0.72356,0.56094,0.50735,0.46798,1.871,0.28968,0.50415,0.34477,0.2285,0.25671,0.32999,0.22787,0.83517,0.084103,0.065304
2,1.3213,0.42775,0.23857,0.46403,0.33389,0.74648,0.76906,0.33286,1.1375,0.43076,1.3062,0.32479,0.46952,0.4141,0.40086,1.2284,0.9863,0.77032,0.68363,1.3267,0.85692,0.96757,1.2884,0.93277,0.80234,1.2389,1.0688,1.1473,0.81919,0.94093,0.7543,1.0496,1.4227,1.082,1.2454,1.2337,0.83915,1.2612,0.46818,1.1131,0.761,0.86429,0.74711,0.81607,1.0408,1.3843,1.0356,0.86897,0.67266,0.61891,0.61763,0.50471,0.59889,2.2057,0.44966,0.3387,0.37909,0.22602,0.19099,0.25972,0.16097,0.28295,0.067804,0.066414
2,1.2784,0.67588,0.12179,0.81629,0.31246,0.87011,0.45646,1.0765,1.4844,0.53616,1.4055,0.67123,0.65135,0.66428,0.43901,1.3987,0.88928,1.2003,0.68809,1.3694,0.88531,1.1479,1.7066,0.97152,0.98943,1.0594,1.1253,1.3024,0.87664,0.93882,0.9892,1.3,1.3745,0.97519,1.6773,1.2893,0.75518,1.3271,0.57426,0.97078,0.72334,0.64922,0.77025,0.79107,1.2872,1.3499,0.9531,0.89146,0.64763,0.71064,0.67301,0.71254,0.51098,1.2638,0.98406,0.40989,0.40443,0.45404,0.19796,0.40007,0.13302,0.30333,0.22698,0.26948
2,1.4228,0.44024,0.13657,0.97846,0.2853,0.51304,0.46379,1.1903,0.80887,0.25785,0.85968,0.5373,0.4557,0.46852,0.48504,1.2726,0.35785,1.5022,0.59017,1.3285,0.88645,1.0937,1.4067,0.79606,0.9153,1.0728,1.1946,1.1955,0.93001,1.0409,1.114,1.1442,1.1374,1.0841,1.2416,1.2031,0.76439,1.2213,0.57883,1.0499,0.63294,0.77194,0.89537,0.90321,1.1104,1.5413,0.86588,0.75862,0.61687,0.72533,0.54086,0.49784,0.52475,0.48856,0.90203,1.356,0.48997,0.28033,0.23734,1.0497,0.17693,0.31723,0.38504,0.33345
2,0.89139,0.31043,0.17469,1.8561,0.29754,1.1222,0.61753,2.3432,0.4759,1.1176,1.1715,0.48554,0.5106,0.63438,0.78193,3.0463,0.61024,1.247,1.0618,1.3048,1.0208,0.91568,1.5801,0.76783,0.93328,1.0037,1.042,1.3043,0.8961,1.091,0.80707,1.1148,1.3018,1.0743,1.478,1.4181,0.79643,1.2664,0.45739,1.1223,0.7678,0.83804,0.7001,0.87266,1.0784,1.5331,1.0676,0.89897,0.82903,0.72082,0.74909,0.62928,0.50818,0.40425,1.7131,2.4939,0.3994,0.6021,0.44649,1.3504,0.19144,0.57567,0.63356,0.24563
2,0.45376,0.22975,0.5652,1.5722,0.35433,0.86051,2.1914,1.8777,0.24422,0.78099,0.74736,0.47486,0.41187,0.48804,1.7797,2.504,0.41283,0.94189,0.95212,1.2314,1.0016,0.9512,1.3729,0.82286,0.89536,0.94007,1.141,1.0305,0.87275,1.1296,0.93897,1.2465,1.29,1.1026,1.1088,1.3092,0.85468,1.1772,0.47571,1.2884,0.64285,0.87716,0.76318,0.84272,1.0847,1.3062,1.0297,0.82138,0.73424,0.73855,0.61404,0.67203,0.4433,0.63127,1.7121,2.9405,0.52613,1.2829,0.6908,1.379,0.23366,0.44538,0.8002,0.33617
2,0.50302,0.1382,0.38446,1.0265,0.46002,0.25404,2.603,0.86868,0.22747,0.31099,0.57741,0.57169,0.55834,0.4388,1.5857,2.9146,0.54074,1.067,0.67112,1.5068,0.96391,1.2189,1.4351,0.7384,0.84614,1.1368,1.0777,1.2576,1.1695,0.94109,0.89936,1.1216,1.0784,1.0446,1.4674,1.0967,0.9023,1.1409,0.56573,1.1718,0.84379,0.85932,0.65265,0.81157,1.3036,1.6051,1.4055,0.88765,0.7623,0.71569,0.67759,0.89685,0.8036,0.53616,0.57934,1.9104,0.86955,1.9801,0.80268,0.73592,0.37376,0.33944,1.0315,0.53898
2,0.84794,0.32473,0.15598,0.39395,0.39902,0.21148,1.433,0.56105,0.30743,0.48284,1.1704,0.52761,0.49256,0.59104,1.2028,2.5623,0.49074,1.0555,0.86531,1.2861,1.0538,1.0434,1.2935,0.77853,0.83086,1.0722,1.0914,1.1089,0.83629,1.0243,0.89206,1.1229,1.1846,1.0229,1.2014,1.214,0.83808,1.3047,0.47365,1.1603,0.82197,0.8278,0.73741,0.82923,1.2877,1.318,1.0886,0.76779,0.64569,0.8017,0.61629,0.83358,0.58706,0.73716,0.60246,0.78773,2.2352,0.56764,0.37539,0.80253,0.68914,0.65239,1.0091,0.74241
2,1.1789,0.83339,0.19523,0.35723,0.34973,0.19498,0.3886,0.61647,0.45517,1.1491,0.82633,0.53774,0.59791,0.4576,0.44076,1.9166,0.36063,0.98523,0.7712,1.401,1.0802,1.0648,1.4187,0.8616,0.8767,1.019,1.0684,1.2347,1.0166,1.1756,0.87086,1.2745,1.0964,1.112,1.4968,1.3099,0.86657,1.3142,0.50155,1.0046,0.74405,0.9409,0.70337,0.89775,1.1942,1.57,1.1691,0.8335,0.90549,0.69591,0.77787,0.81274,0.84022,0.34688,0.52912,0.87862,1.5011,0.34244,0.28048,1.8197,1.1714,0.25939,1.0238,0.78767
2,1.0707,0.88574,0.28624,0.24648,0.49634,0.20374,0.88749,0.63527,0.83975,1.2723,0.7955,0.84174,0.69163,0.41785,0.69677,0.85907,0.43107,0.6167,1.0014,1.4382,1.1672,1.2257,1.4953,0.89873,0.86217,1.1355,1.0198,1.2306,1,0.80548,0.87279,1.2579,1.0934,1.141,1.5647,1.4879,0.93601,1.225,0.44315,1.1695,0.78865,0.86207,0.737,0.815,1.3011,1.9489,1.4133,1.0518,0.87433,0.79886,0.705,1.3775,0.78522,0.40271,0.40699,0.29535,2.4738,0.254,0.21656,2.561,0.87148,0.2107,0.59643,0.47482
2,1.5284,0.47381,0.27987,0.15323,0.8441,0.17823,0.63508,1.003,0.94993,1.2167,3.2248,0.83034,1.2888,0.46235,0.86175,0.50681,0.38264,0.78284,1.4331,1.2336,1.1447,1.1498,1.6127,0.96128,0.98276,1.0136,0.91169,1.058,1.082,1.1731,0.92713,1.1636,1.1845,0.98267,1.5116,1.1303,0.91565,1.3473,0.49939,1.1668,0.88073,1.098,0.72158,1.0711,1.1095,1.382,0.96251,0.96248,0.66934,0.74237,0.66193,0.81889,0.50293,0.54281,0.43687,0.32657,3.8797,0.36782,0.17466,3.8917,0.68614,0.23631,0.38121,0.45796
2,1.4786,0.38862,0.15345,0.14826,0.54507,0.24004,0.38044,0.92766,1.6926,1.3052,3.9471,2.3687,0.68601,0.71573,1.4906,0.73095,0.41668,0.70784,1.3712,1.0836,0.83927,1.1216,1.5749,0.74532,0.8651,1.1477,1.2228,1.0688,0.96981,1.1417,0.98906,1.1774,1.4546,1.1757,1.4533,1.514,1.2471,1.1877,0.40501,1.0215,0.9622,1.0208,0.71646,1.1107,1.1233,1.3707,1.0845,0.81343,0.68251,0.80292,0.91523,0.67425,0.41144,0.46609,0.6354,0.42624,2.5637,0.41141,0.15468,3.6207,0.76805,0.20858,0.50654,0.61262
2,1.6278,0.45532,0.15624,0.14753,0.42374,0.26609,0.70877,0.32669,2.0568,1.2117,2.4767,3.707,1.2077,0.77661,1.1238,0.73406,0.46024,0.80196,1.3036,1.1945,0.97089,1.0165,1.4596,0.70055,0.90038,1.2643,1.1985,1.2686,0.96944,1.1542,0.94557,1.1185,1.3121,1.2232,1.58,1.5786,0.94497,1.2718,0.38397,1.3449,0.97832,0.84648,0.84015,0.94448,1.2683,1.4273,1.1594,0.92798,0.65424,0.74205,0.85946,0.55124,0.33507,0.34959,1.8306,1.5185,1.1815,0.91777,0.17552,2.2727,0.22322,0.2241,0.2655,0.78645
2,2.8629,0.19504,0.13146,0.35208,0.3655,0.19691,0.53626,0.52358,0.42183,0.42396,1.2299,1.7516,0.52741,0.60614,0.90589,0.62158,0.41402,1.0198,0.95448,1.1564,1.0765,1.1524,1.5275,0.83303,0.95498,0.88463,1.0164,1.1575,0.87406,0.93792,0.90452,1.1296,1.2784,1.0517,1.4576,1.2874,0.77705,1.3396,0.48324,1.0786,0.88826,0.84044,0.6626,0.89729,1.3036,1.4261,1.1429,0.83282,0.71631,0.73765,0.72813,0.6363,0.32841,1.1231,0.39882,1.4973,1.6647,0.65096,0.18227,2.7538,0.14657,0.35086,0.077965,0.35062
2,2.7495,0.16562,0.13519,0.26642,0.33661,0.19259,0.3901,0.45581,0.30024,0.29941,1.0495,1.8469,0.3454,0.75946,0.37189,1.1449,0.57766,0.89465,0.77044,1.3551,1.0886,1.1679,1.2169,0.76574,0.88265,1.1209,0.99192,1.3669,0.99145,0.90033,1.011,1.1639,1.3712,1.0099,1.3749,1.2551,0.88603,1.3146,0.48769,1.2949,0.73631,0.85841,0.69019,0.90979,1.4943,1.5333,1.0132,0.95131,0.75489,0.75776,0.84726,0.93507,0.46829,3.0748,0.51241,0.49604,1.2802,0.28426,0.30034,3.2438,0.15987,0.29872,0.093203,0.11617
2,3.2177,0.28724,0.43607,0.44151,0.26073,0.17954,0.25955,0.73427,0.58639,0.33481,0.84535,2.2224,0.45675,0.48393,0.4618,1.2532,0.3482,0.79296,0.84092,1.1925,1.1729,1.0963,1.2522,0.81283,0.81351,1.1728,0.92008,1.0877,0.89031,1.0555,0.79261,1.288,1.2098,1.0766,1.3937,1.5599,0.78044,1.3516,0.55897,0.93523,0.66967,0.76836,0.66666,0.72456,1.2547,1.2241,0.99271,1.0239,0.71809,0.78022,1.0143,0.70453,0.49049,3.3986,0.46921,0.93429,0.31999,0.49018,0.19177,3.7002,0.23711,0.4289,0.3583,0.094476
2,2.4085,0.15976,0.24572,0.34116,0.40152,0.19415,0.46231,0.65559,0.73821,0.23767,0.63794,1.5199,0.45299,0.39323,1.6002,0.4783,0.46525,0.98207,1.0195,1.1495,1.0389,1.106,1.707,0.9642,0.87903,1.098,1.261,1.0777,1.0626,0.97357,0.90914,1.0671,1.1292,1.0035,1.4412,1.4208,0.86753,1.3751,0.50891,1.2887,0.76365,0.68139,0.7169,0.78098,1.1364,1.6236,0.89189,0.98556,0.67216,0.67793,0.85512,0.65327,0.4015,1.2582,0.61347,1.6214,0.40233,0.60186,0.20081,2.3752,0.18009,0.94558,0.45019,0.046172
2,1.4151,0.16403,0.30347,0.55172,0.6408,0.22084,0.99561,0.64104,0.48675,0.28029,0.44178,1.4702,0.39055,0.46017,2.403,0.6716,0.65099,1.5634,0.78409,1.4002,0.96282,1.0877,1.3578,0.891,0.84596,1.1606,1.0205,1.1697,0.99711,1.0112,0.91647,1.1729,1.2125,1.1689,1.2279,1.3939,0.77386,1.2088,0.48925,1.1265,0.81734,0.7842,0.73286,0.86947,1.143,1.1971,1.0859,1.0059,0.63654,0.75504,0.76218,0.50222,0.46214,0.32335,0.33119,2.4669,0.99723,0.63627,0.21083,1.9417,0.21978,0.92803,0.66072,0.07029
2,1.066,0.20577,0.39414,0.34908,0.31721,0.25674,1.8731,0.53069,0.37267,0.39449,0.73892,1.8704,0.42735,0.8104,3.5151,1.8537,1.9093,4.0149,0.81177,1.2574,1.0485,1.206,1.2598,0.87188,0.89736,1.0503,1.0808,1.1227,0.84677,1.3618,1.0941,1.116,1.4417,1.0356,1.4714,1.4921,0.77693,1.3486,0.64115,1.1686,0.80224,0.75283,0.95771,0.98791,1.1615,1.4027,0.90098,0.98849,0.88578,0.78637,0.74078,0.49966,0.4397,0.36574,0.37467,5.0658,0.84883,0.47512,0.24152,2.1036,0.13202,1.7487,1.1595,0.047121
2,0.78676,0.13033,0.13601,1.4768,0.32455,0.51347,3.2371,1.3319,0.29302,0.34377,0.91194,1.508,0.5924,0.72117,4.232,3.978,0.66438,4.2283,0.75956,1.2086,0.95237,1.2998,1.3777,0.94485,0.88323,1.2158,1.1555,1.2581,0.96718,1.4211,1.3062,1.0902,1.3762,1.1783,1.2038,1.2779,0.81318,1.2692,0.55878,1.0624,0.74143,0.88863,0.72961,0.76574,1.3284,1.2935,0.97022,0.98285,0.87521,0.82288,0.71204,0.57227,0.5399,1.9263,0.89568,2.8327,1.7682,1.1764,0.2247,2.5863,0.32502,0.45055,0.7547,0.051106
2,1.2733,0.27139,0.22065,2.5308,0.51794,0.87723,5.4303,0.9745,0.65495,0.29648,0.49895,1.4871,0.52575,0.51562,2.5209,2.2431,0.41699,3.1183,0.75574,1.6108,0.92761,1.4817,1.2692,0.81918,0.76117,1.2006,1.04,1.1912,0.98397,1.2171,1.3085,1.3425,1.1385,0.99399,1.4482,1.3265,1.0529,1.3015,0.54513,1.1241,0.76305,1.1034,0.88821,0.73552,0.98772,1.3463,0.93172,0.94994,0.6303,0.72204,0.64747,0.57748,0.35455,1.897,1.7925,1.9331,0.34717,0.88667,0.25461,6.1021,0.46378,1.0363,0.39695,0.062786
2,2.365,0.72815,0.3615,3.2011,0.5974,1.8641,5.9083,0.5334,0.77184,0.55472,0.78966,0.93439,0.58465,0.69116,0.64028,2.6458,0.43846,1.6313,0.87752,1.3427,0.99697,1.5401,1.2125,0.81234,0.82986,1.7432,1.1302,1.3078,0.92198,1.2786,1.2372,1.1347,1.3043,1.1626,1.6129,1.3335,0.84985,1.3206,0.55825,1.475,0.74803,0.90773,0.69656,0.91472,1.3792,1.5847,0.96902,0.8431,0.66311,0.66228,0.59666,0.71144,0.52084,1.8145,0.81978,3.0203,0.34451,0.36841,0.79847,7.9028,0.27004,0.64124,0.15538,0.062644
2,2.882,1.3772,0.44909,1.7119,0.474,0.84335,3.1861,1.1355,0.30427,0.35008,0.5727,0.55203,0.40079,0.62059,0.47455,1.2218,0.2955,1.5249,0.82235,1.4067,0.98283,1.2727,1.8621,0.87012,0.79896,1.3251,0.95259,1.1827,0.9427,1.053,0.97411,1.1743,1.3235,0.9596,1.4284,1.4291,0.8032,1.3454,0.43148,1.1667,0.76522,0.8888,0.7851,0.87737,1.066,1.4178,1.0489,0.95675,0.74323,0.68262,0.73507,0.64585,0.36399,1.523,0.48075,2.8506,0.29107,0.97754,0.56342,9.3037,0.71105,0.46976,0.33019,0.20711
2,3.2007,1.1173,0.43866,0.6977,0.31364,0.26572,2.4359,1.3995,0.35823,0.45446,0.6587,0.78583,0.9628,1.0211,0.76746,0.56806,0.29466,0.83675,0.75319,1.3061,0.91581,1.1253,1.3977,0.81595,0.95181,1.2742,1.0443,1.2828,0.95643,1.1318,0.91579,1.0907,1.2046,1.264,1.2623,1.5057,0.81966,1.2501,0.4194,1.0179,0.76459,0.87447,0.69058,0.94387,1.2207,1.3729,1.0645,0.91423,0.7639,0.68663,0.70403,0.54076,0.88778,0.68261,0.70649,3.1768,0.35734,1.5728,0.49774,9.2172,2.8063,0.69406,0.8494,0.32665
2,3.6255,1.1227,0.35319,0.3746,0.2497,0.16771,1.1691,2.692,0.5878,0.7682,0.79292,1.0309,1.6158,0.7297,0.51144,0.50775,0.31435,0.72818,0.80179,1.4969,0.80121,0.85879,1.7271,0.89228,0.84085,1.053,1.2357,1.4701,0.90484,0.87792,0.83268,1.2027,1.1475,1.154,1.263,1.3658,0.88858,1.1417,0.46486,1.1433,0.89575,0.80701,0.78576,0.76269,1.0516,1.4845,0.82146,0.9474,0.79981,0.778,0.64881,0.51015,0.98943,0.50615,1.2465,2.5452,0.25731,2.5155,0.77917,7.4619,4.1693,0.53347,0.66526,0.45657
2,3.5343,1.081,0.38113,0.15541,0.36978,0.20276,0.79223,1.8299,1.372,0.53042,0.66903,1.053,2.2324,0.51542,0.36933,0.42269,0.53065,0.81768,1.1411,1.1686,0.89329,1.3745,1.7263,0.95172,0.90905,1.2003,1.2831,1.168,1.0909,0.94238,0.85275,1.1527,1.2637,0.96917,1.7159,1.2133,0.79999,1.1811,0.45966,1.3634,0.74143,0.89505,0.74762,0.85944,1.1857,1.4284,0.92149,0.94691,0.72777,0.76466,0.65478,0.57907,0.91335,1.0951,0.63055,1.2994,0.26363,2.0385,0.8119,6.505,4.6777,0.30833,0.5128,0.49668
2,3.1308,0.64362,0.57462,0.13567,0.6227,0.21115,0.44626,1.1282,2.4365,0.5294,0.88259,1.4416,2.2316,0.50029,0.35814,0.52857,0.65377,0.79767,0.90204,1.1813,0.8926,1.0067,1.7239,0.84634,0.89799,1.1484,1.0555,1.2037,0.9391,0.96013,0.71661,1.0685,1.2757,1.0012,1.5528,1.3241,0.70813,1.4111,0.53882,1.2595,0.76122,0.73382,0.68688,0.89083,0.98911,1.2709,0.89795,0.97519,0.73523,0.66355,0.62696,0.52148,0.68986,0.6239,0.3998,0.95949,0.27544,1.7564,1.5885,4.5714,4.0688,0.43142,0.46363,0.20863
